# Mean radius calculation for 1s and 2p (m=0) Hydrogen state - Metropolis algorithm with uniform transition probability
# Total number of throws (sampled points): M = 10000000
# Number of blocks: N = 10000
# Throws per block: L = 1000
# 1s state ----------
# Initial position: (x,y,z) = (0, 0, 0)
# Uniform proposal half-width (cube side = 2a): a = 1.2
# Acceptance rate: A = accepted/attempted = 0.507619
# 2p state ----------
# Initial position: (x,y,z) = (0, 0, 1)
# Uniform proposal half-width (cube side = 2a): a = 3
# Acceptance rate: A = accepted/attempted = 0.497368
# Columns:
# 1) block index
# 2) block average for 1s state
# 3) progressive average <r> for 1s state
# 4) progressive statistical uncertainty for 1s state
# 5) block average for 2p state
# 6) progressive average <r> for 2p state
# 7) progressive statistical uncertainty for 2p state
223 1.41284 1.50099 0.00886812 4.77755 4.98327 0.0212561
224 1.38523 1.50048 0.00884356 5.01399 4.9834 0.0211614
225 1.31355 1.49964 0.00884328 5.75108 4.98682 0.0213417
226 1.52873 1.49977 0.008805 5.01728 4.98695 0.0212475
227 1.29367 1.49887 0.00881302 4.66248 4.98552 0.0212019
228 1.47517 1.49876 0.0087749 5.02466 4.98569 0.0211094
229 1.53152 1.4989 0.00873767 5.47252 4.98782 0.0211242
230 1.56021 1.49917 0.00870368 4.71649 4.98664 0.0210653
231 1.42037 1.49883 0.00867263 4.50902 4.98457 0.0210755
232 1.63784 1.49943 0.00865593 5.3838 4.98629 0.0210549
233 1.49952 1.49943 0.0086187 5.22594 4.98732 0.0209896
234 1.59929 1.49986 0.00859239 5.23392 4.98837 0.0209262
235 1.45949 1.49968 0.00855748 4.81306 4.98763 0.0208504
236 1.32695 1.49895 0.00855252 4.99187 4.98765 0.0207618
237 1.65119 1.4996 0.00854054 4.96299 4.98754 0.0206743
238 1.71887 1.50052 0.00855434 4.93368 4.98732 0.0205885
239 1.51489 1.50058 0.00851869 5.07957 4.9877 0.0205058
240 1.56 1.50082 0.00848673 5.23766 4.98874 0.0204467
241 1.46169 1.50066 0.008453 6.20658 4.9938 0.0209794
242 1.32333 1.49993 0.00844983 4.62358 4.99227 0.0209485
243 1.56528 1.5002 0.00841928 5.30058 4.99354 0.0209006
244 1.53565 1.50034 0.00838596 5.29474 4.99477 0.0208514
245 1.6304 1.50087 0.00836852 5.06866 4.99507 0.0207683
246 1.55574 1.5011 0.00833741 4.98799 4.99504 0.0206837
247 1.54214 1.50126 0.00830525 5.00082 4.99507 0.0205998
248 1.65115 1.50187 0.00829375 5.56137 4.99735 0.0206432
249 1.51878 1.50194 0.00826065 5.70856 5.00021 0.0207576
250 1.37171 1.50141 0.00824401 5.24343 5.00118 0.0206973
251 1.53212 1.50154 0.00821202 4.74777 5.00017 0.0206394
252 1.77776 1.50263 0.00825248 4.78486 4.99932 0.0205751
253 1.51052 1.50266 0.00821986 5.28863 5.00046 0.0205255
254 1.48082 1.50258 0.00818788 5.06386 5.00071 0.020446
255 1.48505 1.50251 0.008156 5.21971 5.00157 0.0203838
256 1.37387 1.50201 0.0081396 4.68897 5.00035 0.0203407
257 1.35982 1.50145 0.00812672 4.81543 4.99963 0.0202742
258 1.42557 1.50116 0.00810051 4.78111 4.99878 0.0202132
259 1.3294 1.5005 0.00809637 4.89648 4.99838 0.0201389
260 1.58057 1.5008 0.00807105 4.6151 4.99691 0.0201153
261 1.48227 1.50073 0.00804038 5.24349 4.99786 0.0200604
262 1.36432 1.50021 0.00802654 5.21185 4.99867 0.0200003
263 1.55847 1.50043 0.00799903 5.24693 4.99962 0.0199465
264 1.43675 1.50019 0.00797233 5.64202 5.00205 0.0200192
265 1.37554 1.49972 0.0079561 5.03926 5.00219 0.019944
266 1.41816 1.49942 0.00793206 5.24191 5.00309 0.0198894
267 1.57521 1.4997 0.0079074 5.05341 5.00328 0.0198156
268 1.78057 1.50075 0.00794724 4.66843 5.00203 0.019781
269 1.3961 1.50036 0.00792719 4.87627 5.00156 0.0197129
270 1.55205 1.50055 0.0079001 4.71154 5.00049 0.0196691
271 1.33529 1.49994 0.00789448 4.70168 4.99939 0.0196274
272 1.45154 1.49976 0.00786742 4.9717 4.99928 0.0195554
273 1.41405 1.49945 0.00784483 4.88491 4.99886 0.0194881
274 1.33622 1.49885 0.00783882 4.91311 4.99855 0.0194194
275 1.5197 1.49893 0.00781063 4.48697 4.99669 0.0194379
276 1.43317 1.49869 0.00778592 4.63569 4.99538 0.0194114
277 1.61725 1.49912 0.00776956 4.97383 4.99531 0.0193414
278 1.54364 1.49928 0.00774322 4.84925 4.99478 0.0192788
279 1.67181 1.4999 0.00774016 5.31199 4.99592 0.0192432
280 1.58788 1.50021 0.00771886 5.2385 4.99678 0.0191939
281 1.65197 1.50075 0.00771028 4.65746 4.99558 0.0191636
282 1.53604 1.50088 0.00768391 4.73726 4.99466 0.0191175
283 1.53866 1.50101 0.00765787 5.48188 4.99638 0.0191274
